region,council,ward,schoolName,regNumber,ownership,Agriculture_form3Students,agriculture_form3Books,basicMath_form3Students,bmath_form3Books,biology_form3Students,biology_form3Books,bkeeping_form3Students,bkeeping_form3Books,chemistry_form3Students,chemistry_form3Books,civics_form3Students,civics_form3Books,commerce_form3Students,commerce_form3Books,english_form3Students,english_form3Books,geography_form3Students,geography_form3Books,history_form3Students,history_form3Books,kiswahili_form3Students,kiswahili_form3Books,physics_form3Students,physics_form3Books
Iringa,Iringa MC,Mwangata,MIVINJENI IDUNDA,S.5291,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iringa,Iringa MC,Mwangata,SCIM POLYTECH,S.4998,Non-Government,0,0,57,25,57,30,0,0,57,25,57,15,0,0,57,88,57,15,57,18,57,35,57,15
Iringa,Iringa MC,Mwangata,SUN,S.5096,Non-Government,0,0,50,8,50,8,0,0,50,8,50,8,0,0,50,14,50,8,50,8,50,16,30,8
Iringa,Iringa MC,Nduli,EBENEZER SEMINARI,S.3589,Non-Government,0,0,95,19,95,19,15,14,34,35,95,23,15,15,95,216,95,45,95,45,95,35,35,40
Iringa,Iringa MC,Nduli,NDULI,S.4878,Government,0,0,117,20,117,13,0,0,0,6,117,1,0,0,117,33,117,31,117,25,117,10,0,16
Iringa,Iringa MC,Nduli,ST. DOMINIC SAVIO KIGONZILE,S.5242,Non-Government,0,0,101,40,101,20,0,0,101,42,101,30,0,0,101,20,101,18,101,32,101,31,101,41
Iringa,Iringa MC,Ruaha,ST. JOSEPH IPOGOLO,S.4432,Non-Government,0,0,65,39,65,39,0,0,65,39,65,37,0,0,65,140,65,48,65,45,65,70,28,42
Iringa,Iringa MC,Ruaha,TAGAMENDA,S.1240,Government,0,0,258,143,258,143,0,0,58,57,258,34,0,0,258,151,258,95,258,96,258,70,58,67
Iringa,Kilolo,Bomalang'ombe,BOMALANG'OMBE,S.1831,Non-Government,18,3,28,6,28,4,0,0,16,8,28,5,0,0,28,12,28,4,28,8,28,5,16,7
Iringa,Kilolo,Bomalang'ombe,IPETA,S.4688,Government,0,0,46,11,46,10,0,0,11,1,46,4,0,0,46,2,46,20,46,20,46,3,11,20
Iringa,Kilolo,Dabaga,DABAGA,S.2538,Government,0,0,89,65,89,35,0,0,45,35,89,20,0,0,89,109,89,50,89,60,89,50,45,20
Iringa,Kilolo,Dabaga,MARIACONSOLATA,S.3529,Non-Government,0,0,43,18,43,25,0,0,43,20,43,25,0,0,43,28,43,30,43,25,43,35,43,32
Iringa,Kilolo,Dabaga,UDZUNGWA,S.416,Government,0,0,167,8,167,21,0,0,56,10,167,22,0,0,167,88,167,1,167,89,167,2,25,74
Iringa,Kilolo,Ibumu,IBUMU,S.5054,Government,0,0,53,5,53,5,0,0,16,4,53,1,0,0,53,2,53,4,53,1,53,1,16,4
Iringa,Kilolo,Ibumu,IMAGE,S.1824,Non-Government,0,0,88,63,88,52,11,9,67,65,88,22,11,37,88,99,88,55,88,61,88,61,26,112
Iringa,Kilolo,Ibumu,NAMNYAKI,S.4963,Non-Government,0,0,3,19,3,40,0,0,3,42,3,40,0,0,3,19,3,15,3,19,3,20,3,49
Iringa,Kilolo,Idete,LUTANGILO,S.1832,Non-Government,59,17,59,21,59,16,0,0,59,24,59,14,0,0,59,19,59,16,59,17,59,26,59,26
Iringa,Kilolo,Idete,MADEGE,S.2118,Government,0,0,190,153,190,63,0,0,60,57,190,6,0,0,190,43,190,28,190,55,190,20,50,60
Iringa,Kilolo,Ihimbo,MTITU,S.1721,Government,0,0,117,7,117,103,0,0,14,8,117,5,0,0,117,43,117,49,117,48,117,0,14,2
Iringa,Kilolo,Ihimbo,ST. JAMES KILOLO,S.4401,Non-Government,0,0,73,125,73,35,0,0,73,60,73,30,0,0,73,89,73,60,73,35,73,32,73,30
Iringa,Kilolo,Ilula,ILULA,S.305,Government,42,5,170,15,170,9,0,0,42,4,170,37,0,0,170,65,170,90,170,84,170,40,42,10
Iringa,Kilolo,Ilula,IMAGE VOSA,S.3538,Non-Government,0,0,41,6,41,7,8,8,30,5,41,6,8,2,41,12,41,5,41,7,41,12,20,4
Iringa,Kilolo,Ilula,THE LORD'S HILL,S.4519,Non-Government,0,0,72,11,72,25,0,0,61,26,72,9,0,0,72,27,72,10,72,10,72,21,49,8
Iringa,Kilolo,Image,NGANGWE,S.4053,Government,0,0,91,77,91,39,0,0,22,44,91,1,0,0,91,35,91,36,91,36,91,26,22,40
Iringa,Kilolo,Image,SELEBU,S.2412,Government,0,0,119,43,119,30,0,0,34,15,119,7,0,0,119,30,119,36,119,36,119,7,13,15
Iringa,Kilolo,Irole,IROLE,S.1722,Government,0,0,143,34,143,36,0,0,48,20,143,19,0,0,143,86,143,67,143,43,143,65,34,20
Iringa,Kilolo,Irole,LUNDAMATWE,S.3801,Government,0,0,126,123,126,43,0,0,38,39,126,1,0,0,126,42,126,44,126,42,126,18,38,83
Iringa,Kilolo,Kimala,LUGHANO,S.4705,Non-Government,0,0,26,85,26,25,0,0,26,41,26,30,0,0,26,30,26,18,26,27,26,70,26,36
Iringa,Kilolo,Kising'a,KISING'A,S.3430,Non-Government,0,0,25,70,25,67,0,0,25,80,25,100,0,0,25,120,25,65,25,66,25,150,25,62
Iringa,Kilolo,Lugalo,MAZOMBE,S.3408,Government,0,0,104,50,104,2,0,0,50,0,104,3,0,0,104,0,104,30,104,24,104,11,40,1
Iringa,Kilolo,Mahenge,IRIMA,S.5514,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iringa,Kilolo,Masisiwe,MASISIWE,S.2079,Government,0,0,83,65,83,32,0,0,18,7,83,3,0,0,83,7,83,3,83,11,83,1,18,35
Iringa,Kilolo,Mlafu,MLAFU,S.2077,Government,0,0,100,74,100,41,0,0,24,66,100,4,0,0,100,6,100,21,100,35,100,31,24,51
Iringa,Kilolo,Mtitu,KILOLO,S.3411,Government,0,0,162,90,162,69,0,0,46,19,162,19,0,0,162,135,162,104,162,82,162,216,46,48
Iringa,Kilolo,Mtitu,LULANZI,S.3409,Government,0,0,103,36,103,30,0,0,24,86,103,0,0,0,103,60,103,57,103,60,103,0,14,16
Iringa,Kilolo,Mtitu,ST. MICHAEL,S.1819,Non-Government,0,0,29,22,29,20,0,0,15,24,29,27,0,0,29,21,29,28,29,29,29,30,10,25
Iringa,Kilolo,Ng'ang'ange,NG'ANG'ANGE,S.5516,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iringa,Kilolo,Ng'uruhe,MAKWEMA,S.3802,Government,0,0,107,34,107,38,67,34,40,32,107,34,67,64,107,65,107,43,107,32,107,10,40,2
Iringa,Kilolo,Ng'uruhe,POMERINI,S.435,Non-Government,16,30,64,130,64,150,0,14,32,71,64,120,0,24,64,26,64,130,64,130,64,130,16,130
Iringa,Kilolo,Nyalumbu,KIHEKA,S.4689,Government,0,0,130,20,130,31,0,0,46,0,130,2,0,0,130,5,130,13,130,4,130,41,26,9
Iringa,Kilolo,Nyalumbu,NYALUMBU,S.3410,Government,11,6,154,40,154,40,0,0,44,20,154,2,0,0,154,20,154,20,154,25,154,30,17,20
Iringa,Kilolo,Nyalumbu,SAYUNI,S.4844,Non-Government,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
